age,is_recid,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,jail_duration
48,0,0,1,1,0,0,0,0,0,1.0
48,0,0,1,1,0,0,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,36.0
46,0,0,1,0,1,0,0,0,0,0.0
42,0,0,1,1,0,0,0,0,0,0.0
20,1,1,0,1,0,0,0,0,0,11.0
65,0,0,1,0,0,1,0,0,0,4.0
34,0,1,0,0,0,1,0,0,0,1.0
34,0,1,0,0,0,1,0,0,0,1.0
34,0,1,0,0,0,1,0,0,0,1.0
34,0,1,0,0,0,1,0,0,0,1.0
34,0,1,0,0,0,1,0,0,0,1.0
54,0,0,1,0,0,1,0,0,0,3.0
28,0,1,0,0,0,1,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,90.0
47,1,0,1,1,0,0,0,0,0,1.0
39,1,0,1,1,0,0,0,0,0,26.0
31,0,1,0,1,0,0,0,0,0,0.0
26,1,0,1,0,0,1,0,0,0,1.0
29,1,0,1,0,0,1,0,0,0,1.0
51,1,0,1,0,0,1,0,0,0,14.0
27,0,0,1,0,0,1,0,0,0,0.0
41,0,0,1,0,0,1,0,0,0,0.0
41,0,0,1,0,0,1,0,0,0,0.0
73,0,0,1,0,0,1,0,0,0,53.0
44,0,0,1,1,0,0,0,0,0,0.0
24,0,0,1,0,0,0,1,0,0,1.0
24,0,1,0,1,0,0,0,0,0,2.0
24,0,1,0,1,0,0,0,0,0,2.0
49,0,0,1,0,0,1,0,0,0,21.0
49,0,0,1,0,0,1,0,0,0,21.0
49,0,0,1,0,0,1,0,0,0,21.0
26,0,0,1,0,0,1,0,0,0,26.0
22,1,0,1,1,0,0,0,0,0,0.0
57,0,0,1,1,0,0,0,0,0,248.0
57,0,0,1,1,0,0,0,0,0,248.0
57,0,0,1,1,0,0,0,0,0,248.0
65,0,0,1,1,0,0,0,0,0,235.0
32,1,0,1,1,0,0,0,0,0,1.0
27,0,0,1,1,0,0,0,0,0,1.0
36,0,0,1,0,0,0,0,0,1,3.0
36,0,0,1,0,0,0,0,0,1,3.0
23,0,1,0,1,0,0,0,0,0,1.0
30,0,0,1,0,0,1,0,0,0,0.0
57,0,1,0,0,0,0,1,0,0,60.0
25,0,1,0,0,0,1,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,1.0
20,1,0,1,1,0,0,0,0,0,56.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
45,0,0,1,0,0,0,0,0,1,1.0
22,0,0,1,1,0,0,0,0,0,144.0
51,0,1,0,0,0,1,0,0,0,32.0
27,1,0,1,1,0,0,0,0,0,1.0
32,1,0,1,1,0,0,0,0,0,17.0
43,0,0,1,1,0,0,0,0,0,5.0
43,0,0,1,1,0,0,0,0,0,5.0
25,0,1,0,0,0,1,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,867.0
37,0,0,1,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,1.0
26,1,0,1,1,0,0,0,0,0,1.0
32,1,0,1,1,0,0,0,0,0,209.0
26,0,0,1,1,0,0,0,0,0,0.0
32,0,0,1,0,0,0,0,0,1,-1.0
21,0,1,0,0,0,1,0,0,0,1.0
21,0,1,0,0,0,1,0,0,0,1.0
39,0,0,1,0,0,0,1,0,0,13.0
58,0,1,0,1,0,0,0,0,0,1.0
51,0,0,1,0,0,1,0,0,0,4.0
33,0,0,1,0,0,0,0,0,1,0.0
22,0,1,0,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
21,1,0,1,1,0,0,0,0,0,140.0
26,0,1,0,0,0,1,0,0,0,0.0
31,1,0,1,0,0,1,0,0,0,35.0
43,0,0,1,0,0,1,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,133.0
25,1,0,1,1,0,0,0,0,0,2.0
20,1,0,1,1,0,0,0,0,0,1.0
39,0,0,1,0,0,0,1,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
33,1,0,1,1,0,0,0,0,0,3.0
59,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,0,0,0,1,0,0,1.0
53,1,0,1,1,0,0,0,0,0,5.0
34,0,0,1,0,0,1,0,0,0,1.0
36,0,0,1,0,0,1,0,0,0,0.0
22,0,0,1,0,0,0,0,0,1,1.0
23,0,0,1,1,0,0,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,1.0
32,0,0,1,1,0,0,0,0,0,109.0
32,1,0,1,1,0,0,0,0,0,1.0
32,1,0,1,1,0,0,0,0,0,1.0
66,0,1,0,0,0,1,0,0,0,28.0
36,0,1,0,0,0,0,0,0,1,2.0
66,0,0,1,0,0,0,0,0,1,1.0
24,0,1,0,0,0,1,0,0,0,23.0
30,1,0,1,1,0,0,0,0,0,602.0
28,0,0,1,1,0,0,0,0,0,1.0
43,1,0,1,0,0,1,0,0,0,2.0
35,0,0,1,1,0,0,0,0,0,11.0
25,0,0,1,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,0.0
19,1,0,1,1,0,0,0,0,0,14.0
19,1,0,1,1,0,0,0,0,0,14.0
32,0,0,1,1,0,0,0,0,0,1.0
32,0,0,1,1,0,0,0,0,0,1.0
48,0,0,1,0,0,1,0,0,0,-1.0
22,1,0,1,1,0,0,0,0,0,4.0
29,0,0,1,1,0,0,0,0,0,0.0
23,0,1,0,1,0,0,0,0,0,2.0
62,0,0,1,1,0,0,0,0,0,36.0
37,0,0,1,0,0,1,0,0,0,1.0
33,0,1,0,0,0,1,0,0,0,0.0
33,0,1,0,0,0,1,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,-1.0
53,1,0,1,0,0,1,0,0,0,0.0
53,1,0,1,0,0,1,0,0,0,0.0
59,1,0,1,0,0,1,0,0,0,23.0
34,0,0,1,1,0,0,0,0,0,1.0
48,0,1,0,0,0,1,0,0,0,0.0
33,0,1,0,1,0,0,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,1.0
31,1,0,1,0,0,1,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,1.0
56,0,0,1,0,0,0,0,0,1,138.0
51,0,0,1,0,0,0,1,0,0,17.0
51,0,0,1,0,0,0,1,0,0,17.0
47,0,1,0,1,0,0,0,0,0,0.0
23,1,0,1,1,0,0,0,0,0,5.0
21,0,0,1,0,0,0,1,0,0,0.0
21,0,0,1,0,0,0,1,0,0,0.0
26,0,0,1,0,0,1,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,1.0
57,0,0,1,0,0,1,0,0,0,0.0
20,1,0,1,1,0,0,0,0,0,2.0
27,0,0,1,1,0,0,0,0,0,141.0
44,0,0,1,0,0,1,0,0,0,0.0
41,0,0,1,1,0,0,0,0,0,14.0
57,0,0,1,1,0,0,0,0,0,240.0
65,0,0,1,0,0,1,0,0,0,6.0
27,0,0,1,0,0,1,0,0,0,0.0
28,0,1,0,1,0,0,0,0,0,0.0
38,0,1,0,1,0,0,0,0,0,34.0
27,1,0,1,0,0,1,0,0,0,21.0
27,1,0,1,0,0,1,0,0,0,21.0
27,1,0,1,0,0,1,0,0,0,21.0
61,0,0,1,0,0,1,0,0,0,0.0
31,0,0,1,0,0,1,0,0,0,1.0
23,1,0,1,0,0,1,0,0,0,14.0
33,1,0,1,1,0,0,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
20,1,0,1,1,0,0,0,0,0,1.0
20,1,0,1,1,0,0,0,0,0,1.0
55,1,0,1,0,0,1,0,0,0,0.0
36,0,0,1,1,0,0,0,0,0,1.0
48,1,0,1,0,0,0,0,0,1,4.0
22,1,0,1,0,0,0,0,0,1,2.0
23,0,0,1,1,0,0,0,0,0,5.0
28,0,0,1,1,0,0,0,0,0,1.0
28,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,172.0
22,0,0,1,1,0,0,0,0,0,172.0
22,0,0,1,1,0,0,0,0,0,172.0
34,1,0,1,1,0,0,0,0,0,4.0
48,0,1,0,0,0,1,0,0,0,0.0
59,0,1,0,0,0,1,0,0,0,5.0
59,0,1,0,0,0,1,0,0,0,5.0
37,1,0,1,0,0,1,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,33.0
28,1,1,0,0,0,1,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,34.0
21,0,0,1,1,0,0,0,0,0,34.0
20,1,0,1,1,0,0,0,0,0,46.0
31,0,0,1,1,0,0,0,0,0,1.0
38,1,1,0,1,0,0,0,0,0,4.0
38,1,1,0,1,0,0,0,0,0,4.0
38,1,1,0,1,0,0,0,0,0,4.0
33,1,0,1,1,0,0,0,0,0,3.0
27,1,0,1,1,0,0,0,0,0,0.0
25,1,0,1,0,0,1,0,0,0,1.0
42,0,1,0,1,0,0,0,0,0,1.0
22,1,0,1,1,0,0,0,0,0,26.0
21,0,0,1,0,0,0,0,0,1,1.0
57,0,0,1,0,0,1,0,0,0,20.0
45,1,0,1,0,0,1,0,0,0,27.0
45,1,0,1,0,0,1,0,0,0,27.0
21,1,1,0,1,0,0,0,0,0,1.0
52,0,0,1,0,0,1,0,0,0,1.0
34,0,0,1,1,0,0,0,0,0,1.0
34,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,1,0,0,0,0.0
37,0,1,0,1,0,0,0,0,0,5.0
34,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,0.0
53,1,0,1,1,0,0,0,0,0,1.0
30,1,1,0,1,0,0,0,0,0,1.0
35,0,0,1,0,0,0,1,0,0,1.0
35,0,0,1,0,0,0,1,0,0,1.0
35,0,0,1,0,0,0,1,0,0,1.0
28,0,0,1,0,0,1,0,0,0,4.0
21,0,0,1,1,0,0,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,43.0
22,0,0,1,1,0,0,0,0,0,43.0
41,0,0,1,1,0,0,0,0,0,35.0
47,0,0,1,0,0,0,1,0,0,2.0
43,0,0,1,0,0,1,0,0,0,42.0
23,0,0,1,0,0,0,1,0,0,36.0
42,1,0,1,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
54,0,0,1,1,0,0,0,0,0,1.0
39,1,0,1,0,0,0,0,0,1,0.0
39,1,0,1,0,0,0,0,0,1,0.0
30,1,0,1,1,0,0,0,0,0,317.0
30,1,0,1,1,0,0,0,0,0,317.0
26,1,1,0,1,0,0,0,0,0,27.0
41,0,0,1,1,0,0,0,0,0,0.0
23,1,0,1,0,0,1,0,0,0,54.0
23,1,0,1,0,0,1,0,0,0,54.0
39,0,0,1,1,0,0,0,0,0,5.0
43,1,0,1,0,0,1,0,0,0,64.0
43,1,0,1,0,0,1,0,0,0,64.0
42,0,0,1,1,0,0,0,0,0,170.0
22,1,0,1,1,0,0,0,0,0,0.0
23,0,0,1,1,0,0,0,0,0,1.0
24,0,0,1,1,0,0,0,0,0,1.0
27,1,1,0,0,0,1,0,0,0,1.0
42,0,1,0,1,0,0,0,0,0,34.0
25,1,0,1,1,0,0,0,0,0,29.0
49,0,0,1,1,0,0,0,0,0,35.0
26,1,0,1,1,0,0,0,0,0,38.0
52,0,0,1,0,0,1,0,0,0,24.0
27,0,0,1,1,0,0,0,0,0,6.0
27,0,0,1,1,0,0,0,0,0,6.0
60,0,1,0,0,0,1,0,0,0,1.0
44,0,0,1,0,0,1,0,0,0,404.0
44,0,0,1,0,0,1,0,0,0,404.0
30,0,1,0,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,0.0
23,0,1,0,1,0,0,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,1.0
48,1,0,1,1,0,0,0,0,0,3.0
32,1,0,1,1,0,0,0,0,0,1.0
28,1,0,1,0,0,0,1,0,0,1.0
26,0,0,1,0,0,0,1,0,0,1.0
26,0,0,1,0,0,0,1,0,0,1.0
24,1,0,1,1,0,0,0,0,0,1.0
26,1,1,0,1,0,0,0,0,0,7.0
27,0,0,1,1,0,0,0,0,0,2.0
29,0,0,1,0,0,1,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,214.0
44,0,0,1,1,0,0,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,86.0
32,0,0,1,0,0,1,0,0,0,86.0
27,0,1,0,1,0,0,0,0,0,0.0
32,0,0,1,0,0,1,0,0,0,0.0
52,1,0,1,1,0,0,0,0,0,0.0
52,1,0,1,1,0,0,0,0,0,0.0
61,1,0,1,0,0,1,0,0,0,0.0
61,1,0,1,0,0,1,0,0,0,0.0
69,0,0,1,1,0,0,0,0,0,0.0
51,0,0,1,0,0,0,0,0,1,34.0
21,0,1,0,0,0,1,0,0,0,1.0
21,0,1,0,0,0,1,0,0,0,1.0
21,0,1,0,0,0,1,0,0,0,1.0
31,1,0,1,0,0,1,0,0,0,3.0
34,0,1,0,1,0,0,0,0,0,0.0
19,1,0,1,1,0,0,0,0,0,30.0
26,0,1,0,0,0,1,0,0,0,0.0
24,0,1,0,0,0,1,0,0,0,-1.0
24,1,0,1,1,0,0,0,0,0,36.0
22,0,0,1,1,0,0,0,0,0,427.0
24,1,0,1,0,0,1,0,0,0,6.0
57,0,0,1,0,0,0,1,0,0,1.0
30,0,0,1,0,0,1,0,0,0,6.0
43,1,0,1,1,0,0,0,0,0,1.0
24,0,0,1,1,0,0,0,0,0,4.0
24,0,0,1,1,0,0,0,0,0,4.0
24,0,0,1,1,0,0,0,0,0,4.0
30,0,1,0,0,0,1,0,0,0,17.0
25,1,0,1,1,0,0,0,0,0,1.0
23,0,0,1,0,0,0,1,0,0,7.0
23,0,0,1,0,0,0,1,0,0,7.0
31,0,1,0,0,0,0,0,0,1,0.0
56,0,1,0,0,0,1,0,0,0,169.0
21,0,0,1,1,0,0,0,0,0,8.0
21,0,0,1,1,0,0,0,0,0,8.0
21,0,0,1,1,0,0,0,0,0,8.0
21,0,0,1,1,0,0,0,0,0,8.0
31,1,0,1,1,0,0,0,0,0,31.0
23,0,1,0,1,0,0,0,0,0,1.0
26,0,0,1,1,0,0,0,0,0,1.0
30,1,0,1,1,0,0,0,0,0,1.0
47,0,0,1,0,0,1,0,0,0,1.0
42,0,0,1,0,0,0,0,0,1,0.0
24,0,0,1,1,0,0,0,0,0,1.0
27,0,1,0,0,0,1,0,0,0,20.0
27,0,1,0,0,0,1,0,0,0,20.0
27,0,1,0,0,0,1,0,0,0,20.0
27,0,1,0,0,0,1,0,0,0,20.0
60,0,0,1,0,0,1,0,0,0,0.0
64,0,0,1,0,0,1,0,0,0,108.0
28,0,0,1,0,0,1,0,0,0,0.0
21,1,1,0,0,0,1,0,0,0,0.0
36,0,0,1,1,0,0,0,0,0,11.0
36,0,0,1,1,0,0,0,0,0,11.0
36,0,0,1,1,0,0,0,0,0,11.0
24,0,1,0,0,0,0,0,0,1,1.0
50,0,1,0,1,0,0,0,0,0,1.0
23,1,0,1,1,0,0,0,0,0,0.0
28,0,0,1,0,0,0,0,1,0,49.0
29,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,1.0
31,0,0,1,0,0,1,0,0,0,68.0
31,0,0,1,0,0,1,0,0,0,68.0
42,0,1,0,1,0,0,0,0,0,26.0
42,0,1,0,1,0,0,0,0,0,26.0
26,0,0,1,1,0,0,0,0,0,13.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
25,0,1,0,0,0,1,0,0,0,0.0
46,0,1,0,0,0,0,1,0,0,-1.0
28,1,0,1,1,0,0,0,0,0,39.0
19,0,0,1,0,0,1,0,0,0,0.0
54,1,0,1,0,0,1,0,0,0,28.0
37,0,0,1,0,0,0,0,0,1,1.0
25,1,0,1,0,0,1,0,0,0,14.0
63,1,0,1,0,0,1,0,0,0,3.0
35,0,0,1,1,0,0,0,0,0,1.0
20,1,0,1,1,0,0,0,0,0,64.0
26,1,0,1,0,0,0,1,0,0,0.0
25,1,0,1,1,0,0,0,0,0,1.0
25,1,0,1,1,0,0,0,0,0,1.0
33,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,1.0
27,0,0,1,0,0,0,1,0,0,0.0
37,1,0,1,1,0,0,0,0,0,0.0
39,0,1,0,1,0,0,0,0,0,80.0
39,0,1,0,1,0,0,0,0,0,80.0
20,1,1,0,0,0,1,0,0,0,0.0
20,1,1,0,0,0,1,0,0,0,0.0
32,1,0,1,1,0,0,0,0,0,1.0
72,0,0,1,0,0,1,0,0,0,1.0
38,0,0,1,0,0,1,0,0,0,2.0
38,0,0,1,0,0,1,0,0,0,2.0
38,0,0,1,0,0,1,0,0,0,2.0
40,0,0,1,0,0,1,0,0,0,0.0
23,0,0,1,0,0,1,0,0,0,0.0
44,0,0,1,0,0,1,0,0,0,96.0
44,0,0,1,0,0,1,0,0,0,96.0
22,0,1,0,1,0,0,0,0,0,1.0
21,1,0,1,0,0,1,0,0,0,1.0
27,1,0,1,0,0,1,0,0,0,0.0
55,1,0,1,0,0,1,0,0,0,0.0
37,0,0,1,0,0,0,0,0,1,2.0
37,0,0,1,0,0,0,0,0,1,2.0
41,0,1,0,0,0,1,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,39.0
21,0,0,1,1,0,0,0,0,0,39.0
33,0,1,0,1,0,0,0,0,0,1.0
56,0,0,1,0,0,1,0,0,0,2.0
55,0,0,1,0,0,1,0,0,0,57.0
55,0,0,1,0,0,1,0,0,0,57.0
23,0,1,0,1,0,0,0,0,0,0.0
23,1,1,0,0,0,0,1,0,0,1.0
28,0,0,1,1,0,0,0,0,0,0.0
31,1,0,1,0,0,0,0,0,1,13.0
28,0,1,0,0,0,0,1,0,0,0.0
32,0,1,0,0,0,1,0,0,0,0.0
56,0,0,1,1,0,0,0,0,0,49.0
56,0,0,1,1,0,0,0,0,0,49.0
56,0,0,1,1,0,0,0,0,0,49.0
46,0,1,0,0,0,1,0,0,0,41.0
53,0,0,1,0,0,1,0,0,0,0.0
27,1,0,1,1,0,0,0,0,0,10.0
22,1,0,1,0,0,1,0,0,0,0.0
23,0,0,1,0,1,0,0,0,0,0.0
22,1,1,0,1,0,0,0,0,0,0.0
33,1,0,1,1,0,0,0,0,0,1.0
33,1,0,1,1,0,0,0,0,0,1.0
34,0,0,1,1,0,0,0,0,0,6.0
34,0,0,1,1,0,0,0,0,0,6.0
34,0,0,1,1,0,0,0,0,0,6.0
35,0,0,1,0,0,1,0,0,0,8.0
22,1,0,1,0,0,0,1,0,0,0.0
25,0,0,1,1,0,0,0,0,0,392.0
32,1,0,1,1,0,0,0,0,0,1.0
47,1,0,1,1,0,0,0,0,0,0.0
24,0,0,1,0,1,0,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,83.0
27,0,0,1,1,0,0,0,0,0,19.0
27,0,0,1,1,0,0,0,0,0,19.0
27,0,0,1,1,0,0,0,0,0,19.0
27,0,0,1,1,0,0,0,0,0,19.0
41,0,0,1,0,0,1,0,0,0,1.0
56,0,0,1,0,0,1,0,0,0,-1.0
45,0,0,1,1,0,0,0,0,0,5.0
45,0,0,1,1,0,0,0,0,0,5.0
36,1,0,1,0,0,0,1,0,0,106.0
28,1,0,1,1,0,0,0,0,0,21.0
20,1,0,1,1,0,0,0,0,0,0.0
20,1,0,1,1,0,0,0,0,0,0.0
31,0,1,0,1,0,0,0,0,0,4.0
59,0,0,1,0,0,0,1,0,0,1.0
29,0,1,0,1,0,0,0,0,0,0.0
72,0,0,1,0,0,1,0,0,0,4.0
24,1,1,0,1,0,0,0,0,0,14.0
20,0,0,1,0,0,0,1,0,0,2.0
27,0,0,1,1,0,0,0,0,0,-1.0
27,0,0,1,1,0,0,0,0,0,-1.0
31,0,0,1,1,0,0,0,0,0,0.0
31,0,0,1,1,0,0,0,0,0,0.0
31,0,0,1,1,0,0,0,0,0,0.0
49,0,0,1,0,0,1,0,0,0,1.0
45,0,0,1,1,0,0,0,0,0,36.0
45,0,0,1,1,0,0,0,0,0,36.0
45,0,0,1,1,0,0,0,0,0,36.0
45,0,0,1,1,0,0,0,0,0,36.0
30,1,0,1,1,0,0,0,0,0,2.0
59,0,0,1,0,0,1,0,0,0,9.0
45,0,0,1,1,0,0,0,0,0,0.0
47,0,0,1,0,0,1,0,0,0,0.0
24,1,0,1,1,0,0,0,0,0,9.0
20,1,0,1,1,0,0,0,0,0,2.0
51,1,0,1,0,0,1,0,0,0,0.0
34,0,1,0,1,0,0,0,0,0,1.0
37,0,0,1,0,0,1,0,0,0,-1.0
22,0,0,1,0,0,0,1,0,0,0.0
22,0,0,1,0,0,0,1,0,0,0.0
22,0,0,1,0,0,0,1,0,0,0.0
49,1,1,0,0,0,1,0,0,0,11.0
32,0,0,1,0,0,0,0,0,1,0.0
41,0,0,1,0,0,1,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,248.0
21,0,0,1,1,0,0,0,0,0,248.0
49,0,0,1,0,0,1,0,0,0,12.0
26,0,0,1,0,0,0,1,0,0,0.0
34,1,1,0,0,0,1,0,0,0,41.0
21,0,1,0,1,0,0,0,0,0,-1.0
21,0,1,0,1,0,0,0,0,0,-1.0
30,0,0,1,1,0,0,0,0,0,1.0
28,0,1,0,1,0,0,0,0,0,1.0
33,0,0,1,0,0,1,0,0,0,1.0
46,0,0,1,1,0,0,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,0.0
21,1,0,1,1,0,0,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,1.0
26,1,0,1,1,0,0,0,0,0,-1.0
37,0,0,1,0,0,1,0,0,0,11.0
24,0,1,0,1,0,0,0,0,0,0.0
28,0,1,0,0,0,0,1,0,0,7.0
48,1,0,1,0,0,0,1,0,0,126.0
58,1,0,1,1,0,0,0,0,0,3.0
29,0,0,1,0,0,0,0,0,1,1.0
20,1,1,0,1,0,0,0,0,0,23.0
20,1,1,0,1,0,0,0,0,0,23.0
28,1,0,1,1,0,0,0,0,0,0.0
21,1,0,1,0,0,1,0,0,0,4.0
26,0,0,1,0,0,0,0,0,1,0.0
34,0,0,1,1,0,0,0,0,0,0.0
32,1,0,1,1,0,0,0,0,0,7.0
32,1,0,1,1,0,0,0,0,0,7.0
40,0,0,1,1,0,0,0,0,0,0.0
38,1,0,1,1,0,0,0,0,0,10.0
22,0,0,1,1,0,0,0,0,0,1.0
42,1,0,1,0,0,1,0,0,0,0.0
51,0,0,1,0,0,0,1,0,0,0.0
57,0,1,0,0,0,1,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,1.0
56,0,1,0,0,0,1,0,0,0,1.0
32,1,0,1,0,0,0,1,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,0.0
46,1,0,1,1,0,0,0,0,0,6.0
22,0,0,1,0,0,0,1,0,0,0.0
36,0,0,1,1,0,0,0,0,0,1.0
36,0,0,1,1,0,0,0,0,0,1.0
36,0,0,1,1,0,0,0,0,0,1.0
24,0,1,0,1,0,0,0,0,0,0.0
70,0,1,0,1,0,0,0,0,0,1.0
21,1,0,1,0,0,0,1,0,0,0.0
45,0,1,0,0,0,1,0,0,0,0.0
33,0,0,1,1,0,0,0,0,0,0.0
33,0,0,1,1,0,0,0,0,0,0.0
33,0,1,0,0,0,0,1,0,0,2.0
39,0,1,0,1,0,0,0,0,0,0.0
25,0,0,1,0,0,1,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,1.0
37,0,0,1,0,0,1,0,0,0,13.0
48,0,0,1,0,0,0,1,0,0,1.0
32,1,1,0,0,0,1,0,0,0,28.0
46,0,0,1,0,0,1,0,0,0,0.0
54,0,1,0,0,0,1,0,0,0,1.0
54,0,1,0,0,0,1,0,0,0,1.0
28,1,0,1,0,0,1,0,0,0,2.0
27,0,0,1,1,0,0,0,0,0,1.0
20,0,1,0,1,0,0,0,0,0,1.0
43,1,0,1,0,0,1,0,0,0,76.0
43,1,0,1,0,0,1,0,0,0,76.0
56,1,0,1,0,0,1,0,0,0,21.0
30,1,0,1,1,0,0,0,0,0,50.0
29,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,0,0,1,0,0,0,0.0
54,1,0,1,1,0,0,0,0,0,-1.0
20,0,1,0,0,0,1,0,0,0,0.0
29,0,0,1,1,0,0,0,0,0,0.0
32,0,0,1,0,0,1,0,0,0,1.0
67,0,0,1,1,0,0,0,0,0,1.0
67,0,0,1,1,0,0,0,0,0,1.0
44,0,0,1,0,0,1,0,0,0,1.0
67,0,0,1,0,1,0,0,0,0,0.0
45,0,0,1,0,0,1,0,0,0,1.0
25,0,0,1,0,0,0,0,0,1,0.0
24,1,0,1,1,0,0,0,0,0,0.0
29,0,0,1,0,0,0,0,0,1,177.0
45,0,0,1,1,0,0,0,0,0,28.0
31,1,0,1,1,0,0,0,0,0,11.0
31,1,0,1,1,0,0,0,0,0,11.0
23,1,0,1,0,0,1,0,0,0,7.0
22,0,1,0,1,0,0,0,0,0,1.0
21,1,0,1,1,0,0,0,0,0,8.0
21,1,0,1,1,0,0,0,0,0,8.0
26,0,0,1,1,0,0,0,0,0,183.0
61,0,0,1,0,0,1,0,0,0,0.0
54,0,0,1,1,0,0,0,0,0,-1.0
51,1,1,0,0,0,1,0,0,0,20.0
32,0,0,1,0,0,0,0,0,1,15.0
43,0,0,1,0,0,1,0,0,0,0.0
32,0,0,1,0,0,0,0,0,1,1.0
33,0,1,0,0,1,0,0,0,0,-1.0
36,0,0,1,1,0,0,0,0,0,0.0
58,1,0,1,0,0,1,0,0,0,15.0
58,1,0,1,0,0,1,0,0,0,15.0
49,0,1,0,1,0,0,0,0,0,1.0
25,0,1,0,0,0,1,0,0,0,17.0
57,0,0,1,1,0,0,0,0,0,50.0
37,0,0,1,1,0,0,0,0,0,0.0
32,0,0,1,1,0,0,0,0,0,0.0
44,0,0,1,1,0,0,0,0,0,1.0
32,0,0,1,0,0,1,0,0,0,0.0
32,0,0,1,0,0,1,0,0,0,0.0
28,0,0,1,0,0,1,0,0,0,116.0
28,0,0,1,0,0,1,0,0,0,116.0
26,0,0,1,1,0,0,0,0,0,334.0
45,1,0,1,1,0,0,0,0,0,0.0
48,0,0,1,0,0,0,0,0,1,2.0
26,1,0,1,1,0,0,0,0,0,-1.0
26,1,0,1,1,0,0,0,0,0,-1.0
34,1,0,1,0,0,1,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,0.0
43,0,0,1,1,0,0,0,0,0,1.0
35,0,0,1,0,0,1,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,1,0,0,0,0,0,44.0
50,0,0,1,0,0,1,0,0,0,0.0
31,0,1,0,1,0,0,0,0,0,1.0
